"country_name","country_code","indicator_name","year","gdp_growth"
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","GDP growth (annual %)",1992,2.704438156
"Middle East & North Africa (IDA & IBRD countries)","TMN","GDP growth (annual %)",1992,4.705909004
"Tonga","TON","GDP growth (annual %)",1992,0.251985518
"South Asia (IDA & IBRD)","TSA","GDP growth (annual %)",1992,5.708012649
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","GDP growth (annual %)",1992,-0.377031296
"Trinidad and Tobago","TTO","GDP growth (annual %)",1992,10.09297951
"Tunisia","TUN","GDP growth (annual %)",1992,7.805728857
"Turkey","TUR","GDP growth (annual %)",1992,5.035634939
"Tuvalu","TUV","GDP growth (annual %)",1992,2.788866584
"Tanzania","TZA","GDP growth (annual %)",1992,0.584322134
"Uganda","UGA","GDP growth (annual %)",1992,3.418356892
"Ukraine","UKR","GDP growth (annual %)",1992,-9.698998582
"Upper middle income","UMC","GDP growth (annual %)",1992,0.201234632
"Uruguay","URY","GDP growth (annual %)",1992,7.931588413
"United States","USA","GDP growth (annual %)",1992,3.522442494
"Uzbekistan","UZB","GDP growth (annual %)",1992,-11.2
"St. Vincent and the Grenadines","VCT","GDP growth (annual %)",1992,6.377102859
"Venezuela, RB","VEN","GDP growth (annual %)",1992,6.060473262
"Vietnam","VNM","GDP growth (annual %)",1992,8.64604746
"Vanuatu","VUT","GDP growth (annual %)",1992,2.59201652
"World","WLD","GDP growth (annual %)",1992,1.763207497
"Samoa","WSM","GDP growth (annual %)",1992,-0.199990351
"Yemen, Rep.","YEM","GDP growth (annual %)",1992,8.207598137
"South Africa","ZAF","GDP growth (annual %)",1992,-2.137056889
"Zambia","ZMB","GDP growth (annual %)",1992,-1.730922174
"Zimbabwe","ZWE","GDP growth (annual %)",1992,-9.015570086
"Aruba","ABW","GDP growth (annual %)",1993,7.307692308
"Angola","AGO","GDP growth (annual %)",1993,-23.98341744
"Albania","ALB","GDP growth (annual %)",1993,9.559411694
"Andorra","AND","GDP growth (annual %)",1993,-1.031484011
"Arab World","ARB","GDP growth (annual %)",1993,3.270957637
"United Arab Emirates","ARE","GDP growth (annual %)",1993,1.261190951
"Argentina","ARG","GDP growth (annual %)",1993,8.206979072
"Armenia","ARM","GDP growth (annual %)",1993,-8.799998794
"Antigua and Barbuda","ATG","GDP growth (annual %)",1993,5.280071488
"Australia","AUS","GDP growth (annual %)",1993,4.029408669
"Austria","AUT","GDP growth (annual %)",1993,0.526809466
"Azerbaijan","AZE","GDP growth (annual %)",1993,-23.09999931
"Burundi","BDI","GDP growth (annual %)",1993,-6.240000001
"Belgium","BEL","GDP growth (annual %)",1993,-0.96187309
"Benin","BEN","GDP growth (annual %)",1993,5.836172088
"Burkina Faso","BFA","GDP growth (annual %)",1993,3.461384935
"Bangladesh","BGD","GDP growth (annual %)",1993,4.711561724
"Bulgaria","BGR","GDP growth (annual %)",1993,-1.480214829
"Bahrain","BHR","GDP growth (annual %)",1993,12.87000667
"Bahamas, The","BHS","GDP growth (annual %)",1993,0.307806291
"Belarus","BLR","GDP growth (annual %)",1993,-7.600001842
"Belize","BLZ","GDP growth (annual %)",1993,6.275691918
"Bermuda","BMU","GDP growth (annual %)",1993,3.008567444
"Bolivia","BOL","GDP growth (annual %)",1993,4.269293696
"Brazil","BRA","GDP growth (annual %)",1993,4.66516899
"Barbados","BRB","GDP growth (annual %)",1993,0.793067998
"Brunei Darussalam","BRN","GDP growth (annual %)",1993,0.304572874
"Bhutan","BTN","GDP growth (annual %)",1993,1.98636659
"Botswana","BWA","GDP growth (annual %)",1993,1.916107142
"Central African Republic","CAF","GDP growth (annual %)",1993,0.335275685
"Canada","CAN","GDP growth (annual %)",1993,2.660856577
"Switzerland","CHE","GDP growth (annual %)",1993,-0.125983547
"Chile","CHL","GDP growth (annual %)",1993,6.588783827
"China","CHN","GDP growth (annual %)",1993,13.86757602
"Cote d'Ivoire","CIV","GDP growth (annual %)",1993,-0.1924851
"Cameroon","CMR","GDP growth (annual %)",1993,-7.932066575
"Congo, Dem. Rep.","COD","GDP growth (annual %)",1993,-13.46905054
"Congo, Rep.","COG","GDP growth (annual %)",1993,-0.979683206
"Colombia","COL","GDP growth (annual %)",1993,5.385409939
"Comoros","COM","GDP growth (annual %)",1993,3.006061307
"Cabo Verde","CPV","GDP growth (annual %)",1993,8.708311376
"Costa Rica","CRI","GDP growth (annual %)",1993,7.08751725
"Caribbean small states","CSS","GDP growth (annual %)",1993,2.943238843
"Cuba","CUB","GDP growth (annual %)",1993,-14.87818069
"Cyprus","CYP","GDP growth (annual %)",1993,0.700000488
"Czech Republic","CZE","GDP growth (annual %)",1993,0.061904248
"Germany","DEU","GDP growth (annual %)",1993,-0.979339907
"Dominica","DMA","GDP growth (annual %)",1993,2.162133124
"Denmark","DNK","GDP growth (annual %)",1993,0.010687652
"Dominican Republic","DOM","GDP growth (annual %)",1993,7.364513042
"Algeria","DZA","GDP growth (annual %)",1993,-2.100000759
"East Asia & Pacific (excluding high income)","EAP","GDP growth (annual %)",1993,10.88736503
"Early-demographic dividend","EAR","GDP growth (annual %)",1993,3.27858433
"East Asia & Pacific","EAS","GDP growth (annual %)",1993,3.150853172
"Europe & Central Asia (excluding high income)","ECA","GDP growth (annual %)",1993,-5.489013107
"Europe & Central Asia","ECS","GDP growth (annual %)",1993,-0.911413932
"Ecuador","ECU","GDP growth (annual %)",1993,1.973218079
"Egypt, Arab Rep.","EGY","GDP growth (annual %)",1993,2.900790794
"Euro area","EMU","GDP growth (annual %)",1993,-0.657212576
"Eritrea","ERI","GDP growth (annual %)",1993,13.45476252
"Spain","ESP","GDP growth (annual %)",1993,-1.031491777
"Ethiopia","ETH","GDP growth (annual %)",1993,13.14283398
"European Union","EUU","GDP growth (annual %)",1993,-0.22190888
"Fragile and conflict affected situations","FCS","GDP growth (annual %)",1993,6.527130795
"Finland","FIN","GDP growth (annual %)",1993,-0.688973824
"Fiji","FJI","GDP growth (annual %)",1993,2.130032421
"France","FRA","GDP growth (annual %)",1993,-0.628666371
"Micronesia, Fed. Sts.","FSM","GDP growth (annual %)",1993,8.140655106
"Gabon","GAB","GDP growth (annual %)",1993,3.946555008
"United Kingdom","GBR","GDP growth (annual %)",1993,2.526346967
"Georgia","GEO","GDP growth (annual %)",1993,-29.30000143
"Ghana","GHA","GDP growth (annual %)",1993,4.850000569
"Guinea","GIN","GDP growth (annual %)",1993,5.044144542
"Gambia, The","GMB","GDP growth (annual %)",1993,3.012101064
"Guinea-Bissau","GNB","GDP growth (annual %)",1993,2.1
"Equatorial Guinea","GNQ","GDP growth (annual %)",1993,11.03321304
"Greece","GRC","GDP growth (annual %)",1993,-1.599999962
"Grenada","GRD","GDP growth (annual %)",1993,-1.958815581
"Greenland","GRL","GDP growth (annual %)",1993,-5.027932629
"Guatemala","GTM","GDP growth (annual %)",1993,3.927131992
"Guyana","GUY","GDP growth (annual %)",1993,8.175105483
"High income","HIC","GDP growth (annual %)",1993,1.182370022
"Hong Kong SAR, China","HKG","GDP growth (annual %)",1993,6.201050916
"Honduras","HND","GDP growth (annual %)",1993,6.495718208
"Heavily indebted poor countries (HIPC)","HPC","GDP growth (annual %)",1993,0.638554987
"Haiti","HTI","GDP growth (annual %)",1993,-5.426295999
"Hungary","HUN","GDP growth (annual %)",1993,-0.576108517
"IBRD only","IBD","GDP growth (annual %)",1993,2.96625815
"IDA & IBRD total","IBT","GDP growth (annual %)",1993,2.793953217
"IDA total","IDA","GDP growth (annual %)",1993,0.50850321
"IDA blend","IDB","GDP growth (annual %)",1993,-0.460539348
"Indonesia","IDN","GDP growth (annual %)",1993,6.49640812
"IDA only","IDX","GDP growth (annual %)",1993,1.693514817
"Isle of Man","IMN","GDP growth (annual %)",1993,2.568272591
"India","IND","GDP growth (annual %)",1993,4.75077622
"Ireland","IRL","GDP growth (annual %)",1993,2.692609201
"Iran, Islamic Rep.","IRN","GDP growth (annual %)",1993,1.039997884
"Iraq","IRQ","GDP growth (annual %)",1993,30.28983174
"Iceland","ISL","GDP growth (annual %)",1993,1.313449463
"Israel","ISR","GDP growth (annual %)",1993,4.116756394
"Italy","ITA","GDP growth (annual %)",1993,-0.85280575
"Jamaica","JAM","GDP growth (annual %)",1993,9.417102567
"Jordan","JOR","GDP growth (annual %)",1993,4.630915218
"Japan","JPN","GDP growth (annual %)",1993,-0.517919847
"Kazakhstan","KAZ","GDP growth (annual %)",1993,-9.200000002
"Kenya","KEN","GDP growth (annual %)",1993,0.353197256
"Kyrgyz Republic","KGZ","GDP growth (annual %)",1993,-15.45932467
"Kiribati","KIR","GDP growth (annual %)",1993,0.869565217
"St. Kitts and Nevis","KNA","GDP growth (annual %)",1993,6.802138262
"Korea, Rep.","KOR","GDP growth (annual %)",1993,6.846743917
"Kuwait","KWT","GDP growth (annual %)",1993,33.99046707
"Latin America & Caribbean (excluding high income)","LAC","GDP growth (annual %)",1993,3.654957036
"Lao PDR","LAO","GDP growth (annual %)",1993,5.912556556
"Lebanon","LBN","GDP growth (annual %)",1993,10.7656698
"St. Lucia","LCA","GDP growth (annual %)",1993,0.583200294
"Latin America & Caribbean","LCN","GDP growth (annual %)",1993,3.746391446
"Least developed countries: UN classification","LDC","GDP growth (annual %)",1993,-1.004387755
"Low income","LIC","GDP growth (annual %)",1993,-0.618163879
"Liechtenstein","LIE","GDP growth (annual %)",1993,4.332100221
"Sri Lanka","LKA","GDP growth (annual %)",1993,6.900063252
"Lower middle income","LMC","GDP growth (annual %)",1993,1.566555795
"Low & middle income","LMY","GDP growth (annual %)",1993,2.679485782
"Lesotho","LSO","GDP growth (annual %)",1993,3.509766478
"Late-demographic dividend","LTE","GDP growth (annual %)",1993,3.32537038
"Luxembourg","LUX","GDP growth (annual %)",1993,4.200648038
"Macao SAR, China","MAC","GDP growth (annual %)",1993,5.186756963
"Morocco","MAR","GDP growth (annual %)",1993,-0.740591692
"Monaco","MCO","GDP growth (annual %)",1993,-0.913917519
"Madagascar","MDG","GDP growth (annual %)",1993,2.096559819
"Middle East & North Africa","MEA","GDP growth (annual %)",1993,2.856188424
"Mexico","MEX","GDP growth (annual %)",1993,1.941155848
"Marshall Islands","MHL","GDP growth (annual %)",1993,6.006245786
"Middle income","MIC","GDP growth (annual %)",1993,2.727521383
"North Macedonia","MKD","GDP growth (annual %)",1993,-7.469271319
"Mali","MLI","GDP growth (annual %)",1993,3.172168177
"Malta","MLT","GDP growth (annual %)",1993,4.480749359
"Myanmar","MMR","GDP growth (annual %)",1993,6.039410227
"Middle East & North Africa (excluding high income)","MNA","GDP growth (annual %)",1993,2.7913123
"Mongolia","MNG","GDP growth (annual %)",1993,-3.168791549
"Mozambique","MOZ","GDP growth (annual %)",1993,10.58909752
"Mauritania","MRT","GDP growth (annual %)",1993,5.873637432
"Mauritius","MUS","GDP growth (annual %)",1993,5.082062928
"Malawi","MWI","GDP growth (annual %)",1993,9.691840268
"Malaysia","MYS","GDP growth (annual %)",1993,9.894943355
"North America","NAC","GDP growth (annual %)",1993,2.744645924
"Namibia","NAM","GDP growth (annual %)",1993,-1.579539348
"New Caledonia","NCL","GDP growth (annual %)",1993,0.529794652
"Niger","NER","GDP growth (annual %)",1993,1.449437876
"Nigeria","NGA","GDP growth (annual %)",1993,-2.035118776
"Nicaragua","NIC","GDP growth (annual %)",1993,-0.392936019
"Netherlands","NLD","GDP growth (annual %)",1993,1.257552203
"Norway","NOR","GDP growth (annual %)",1993,2.845324367
"Nepal","NPL","GDP growth (annual %)",1993,3.849850022
"New Zealand","NZL","GDP growth (annual %)",1993,6.391635362
"OECD members","OED","GDP growth (annual %)",1993,1.164273284
"Oman","OMN","GDP growth (annual %)",1993,6.042960275
"Pakistan","PAK","GDP growth (annual %)",1993,1.757747697
"Panama","PAN","GDP growth (annual %)",1993,5.455744436
"Peru","PER","GDP growth (annual %)",1993,5.243577008
"Philippines","PHL","GDP growth (annual %)",1993,2.116307179
"Papua New Guinea","PNG","GDP growth (annual %)",1993,18.20228595
"Poland","POL","GDP growth (annual %)",1993,3.738310309
"Pre-demographic dividend","PRE","GDP growth (annual %)",1993,-0.194236753
"Puerto Rico","PRI","GDP growth (annual %)",1993,4.644527001
"Portugal","PRT","GDP growth (annual %)",1993,-2.043277043
"Paraguay","PRY","GDP growth (annual %)",1993,4.936359415
"Pacific island small states","PSS","GDP growth (annual %)",1993,2.941280294
"Post-demographic dividend","PST","GDP growth (annual %)",1993,0.951887523
"French Polynesia","PYF","GDP growth (annual %)",1993,0.100003234
"Romania","ROU","GDP growth (annual %)",1993,1.528834497
"Russian Federation","RUS","GDP growth (annual %)",1993,-8.668540341
"Rwanda","RWA","GDP growth (annual %)",1993,-8.108691874
"South Asia","SAS","GDP growth (annual %)",1993,4.423843388
"Saudi Arabia","SAU","GDP growth (annual %)",1993,-1.363741429
"Sudan","SDN","GDP growth (annual %)",1993,4.56874919
"Senegal","SEN","GDP growth (annual %)",1993,1.300780408
"Singapore","SGP","GDP growth (annual %)",1993,11.46287502
"Solomon Islands","SLB","GDP growth (annual %)",1993,3.97645843
"Sierra Leone","SLE","GDP growth (annual %)",1993,1.374549379
"El Salvador","SLV","GDP growth (annual %)",1993,5.819234802
"Sub-Saharan Africa (excluding high income)","SSA","GDP growth (annual %)",1993,-0.904217296
"Sub-Saharan Africa","SSF","GDP growth (annual %)",1993,-0.897935402
"Suriname","SUR","GDP growth (annual %)",1993,-6.699998489
"Slovak Republic","SVK","GDP growth (annual %)",1993,1.901327304
"Slovenia","SVN","GDP growth (annual %)",1993,2.84341792
"Sweden","SWE","GDP growth (annual %)",1993,-2.065616385
"Eswatini","SWZ","GDP growth (annual %)",1993,3.106114157
"Seychelles","SYC","GDP growth (annual %)",1993,6.196649768
"Syrian Arab Republic","SYR","GDP growth (annual %)",1993,5.178987101
"Chad","TCD","GDP growth (annual %)",1993,-15.70983705
"East Asia & Pacific (IDA & IBRD countries)","TEA","GDP growth (annual %)",1993,10.88736503
"Europe & Central Asia (IDA & IBRD countries)","TEC","GDP growth (annual %)",1993,-5.489013107
"Togo","TGO","GDP growth (annual %)",1993,-15.09582748
"Thailand","THA","GDP growth (annual %)",1993,8.251043122
"Tajikistan","TJK","GDP growth (annual %)",1993,-16.39999984
"Turkmenistan","TKM","GDP growth (annual %)",1993,1.500000174
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","GDP growth (annual %)",1993,3.958644314
"Middle East & North Africa (IDA & IBRD countries)","TMN","GDP growth (annual %)",1993,2.7913123
"Tonga","TON","GDP growth (annual %)",1993,3.73804735
"South Asia (IDA & IBRD)","TSA","GDP growth (annual %)",1993,4.423843388
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","GDP growth (annual %)",1993,-0.897935402
"Trinidad and Tobago","TTO","GDP growth (annual %)",1993,-0.669114766
"Tunisia","TUN","GDP growth (annual %)",1993,2.189828889
"Turkey","TUR","GDP growth (annual %)",1993,7.651265203
"Tuvalu","TUV","GDP growth (annual %)",1993,4.110691014
"Tanzania","TZA","GDP growth (annual %)",1993,1.205800808
"Uganda","UGA","GDP growth (annual %)",1993,8.32629252
"Ukraine","UKR","GDP growth (annual %)",1993,-14.22610688
"Upper middle income","UMC","GDP growth (annual %)",1993,3.058514993
"Uruguay","URY","GDP growth (annual %)",1993,2.657546103
"United States","USA","GDP growth (annual %)",1993,2.752844327
"Uzbekistan","UZB","GDP growth (annual %)",1993,-2.300000006
"St. Vincent and the Grenadines","VCT","GDP growth (annual %)",1993,4.251023172
"Venezuela, RB","VEN","GDP growth (annual %)",1993,0.275388158
"Vietnam","VNM","GDP growth (annual %)",1993,8.072730657
"Vanuatu","VUT","GDP growth (annual %)",1993,0.750740107
"World","WLD","GDP growth (annual %)",1993,1.517203783
"Samoa","WSM","GDP growth (annual %)",1993,4.099987693
"Yemen, Rep.","YEM","GDP growth (annual %)",1993,4.001966381
"South Africa","ZAF","GDP growth (annual %)",1993,1.233519913
"Zambia","ZMB","GDP growth (annual %)",1993,6.797274049
"Zimbabwe","ZWE","GDP growth (annual %)",1993,1.051458626
"Aruba","ABW","GDP growth (annual %)",1994,8.203902828
"Angola","AGO","GDP growth (annual %)",1994,1.339363436
"Albania","ALB","GDP growth (annual %)",1994,8.302866591
"Andorra","AND","GDP growth (annual %)",1994,2.383187691
"Arab World","ARB","GDP growth (annual %)",1994,3.205864859
"United Arab Emirates","ARE","GDP growth (annual %)",1994,6.896148551
"Argentina","ARG","GDP growth (annual %)",1994,5.836200704
"Armenia","ARM","GDP growth (annual %)",1994,5.400002783
"Antigua and Barbuda","ATG","GDP growth (annual %)",1994,6.676195163
"Australia","AUS","GDP growth (annual %)",1994,3.982695245
"Austria","AUT","GDP growth (annual %)",1994,2.402118766
"Azerbaijan","AZE","GDP growth (annual %)",1994,-19.70000072
"Burundi","BDI","GDP growth (annual %)",1994,-3.829999996
"Belgium","BEL","GDP growth (annual %)",1994,3.226971466
"Benin","BEN","GDP growth (annual %)",1994,2.020400448
"Burkina Faso","BFA","GDP growth (annual %)",1994,1.315007272
"Bangladesh","BGD","GDP growth (annual %)",1994,3.890126441
"Bulgaria","BGR","GDP growth (annual %)",1994,1.818011241
"Bahrain","BHR","GDP growth (annual %)",1994,-0.250001485
"Bahamas, The","BHS","GDP growth (annual %)",1994,3.14891562
"Belarus","BLR","GDP growth (annual %)",1994,-11.7000039
"Belize","BLZ","GDP growth (annual %)",1994,0.15836329
"Bermuda","BMU","GDP growth (annual %)",1994,0.599613153
"Bolivia","BOL","GDP growth (annual %)",1994,4.667270435
"Brazil","BRA","GDP growth (annual %)",1994,5.334551702
"Barbados","BRB","GDP growth (annual %)",1994,2.010782457
"Brunei Darussalam","BRN","GDP growth (annual %)",1994,3.145397395
"Bhutan","BTN","GDP growth (annual %)",1994,4.95150367
"Botswana","BWA","GDP growth (annual %)",1994,3.627916021
"Central African Republic","CAF","GDP growth (annual %)",1994,4.89994941
"Canada","CAN","GDP growth (annual %)",1994,4.494466217
"Switzerland","CHE","GDP growth (annual %)",1994,1.26975771
"Chile","CHL","GDP growth (annual %)",1994,5.030197977
"China","CHN","GDP growth (annual %)",1994,13.05215872
"Cote d'Ivoire","CIV","GDP growth (annual %)",1994,0.811206685
"Cameroon","CMR","GDP growth (annual %)",1994,2.123935444
"Congo, Dem. Rep.","COD","GDP growth (annual %)",1994,-3.899996803
"Congo, Rep.","COG","GDP growth (annual %)",1994,-5.493075745
"Colombia","COL","GDP growth (annual %)",1994,5.814661908
"Comoros","COM","GDP growth (annual %)",1994,-5.276782997
"Cabo Verde","CPV","GDP growth (annual %)",1994,19.18264182
"Costa Rica","CRI","GDP growth (annual %)",1994,4.487266995
"Caribbean small states","CSS","GDP growth (annual %)",1994,2.692749623
"Cuba","CUB","GDP growth (annual %)",1994,0.71693031
"Cyprus","CYP","GDP growth (annual %)",1994,5.899998701
"Czech Republic","CZE","GDP growth (annual %)",1994,2.909309464
"Germany","DEU","GDP growth (annual %)",1994,2.398049086
"Dominica","DMA","GDP growth (annual %)",1994,0.034000997
"Denmark","DNK","GDP growth (annual %)",1994,5.332462661
"Dominican Republic","DOM","GDP growth (annual %)",1994,2.600354268
"Algeria","DZA","GDP growth (annual %)",1994,-0.899996549
"East Asia & Pacific (excluding high income)","EAP","GDP growth (annual %)",1994,10.64727932
"Early-demographic dividend","EAR","GDP growth (annual %)",1994,2.956106893
"East Asia & Pacific","EAS","GDP growth (annual %)",1994,4.312596626
"Europe & Central Asia (excluding high income)","ECA","GDP growth (annual %)",1994,-10.44485959
"Europe & Central Asia","ECS","GDP growth (annual %)",1994,1.001062422
"Ecuador","ECU","GDP growth (annual %)",1994,4.258250468
"Egypt, Arab Rep.","EGY","GDP growth (annual %)",1994,3.973172185
"Euro area","EMU","GDP growth (annual %)",1994,2.460937043
"Eritrea","ERI","GDP growth (annual %)",1994,21.22141136
"Spain","ESP","GDP growth (annual %)",1994,2.383195307
"Estonia","EST","GDP growth (annual %)",1994,-1.642424622
"Ethiopia","ETH","GDP growth (annual %)",1994,3.189964582
"European Union","EUU","GDP growth (annual %)",1994,2.778311045
"Fragile and conflict affected situations","FCS","GDP growth (annual %)",1994,3.228664234
"Finland","FIN","GDP growth (annual %)",1994,3.934498399
"Fiji","FJI","GDP growth (annual %)",1994,5.099999609
"France","FRA","GDP growth (annual %)",1994,2.358342207
"Micronesia, Fed. Sts.","FSM","GDP growth (annual %)",1994,-0.534521158
"Gabon","GAB","GDP growth (annual %)",1994,3.712754841
"United Kingdom","GBR","GDP growth (annual %)",1994,3.894958528
"Georgia","GEO","GDP growth (annual %)",1994,-10.39999376
"Ghana","GHA","GDP growth (annual %)",1994,3.299999809
"Guinea","GIN","GDP growth (annual %)",1994,3.970099106
"Gambia, The","GMB","GDP growth (annual %)",1994,0.154346248
"Guinea-Bissau","GNB","GDP growth (annual %)",1994,3.20000002
"Equatorial Guinea","GNQ","GDP growth (annual %)",1994,16.66883554
"Greece","GRC","GDP growth (annual %)",1994,2.000000025
"Grenada","GRD","GDP growth (annual %)",1994,1.693556044
"Greenland","GRL","GDP growth (annual %)",1994,5.924369801
"Guatemala","GTM","GDP growth (annual %)",1994,4.033741477
"Guyana","GUY","GDP growth (annual %)",1994,8.532423179
"High income","HIC","GDP growth (annual %)",1994,3.169591697
"Hong Kong SAR, China","HKG","GDP growth (annual %)",1994,6.036086183
"Honduras","HND","GDP growth (annual %)",1994,0.211903499
"Heavily indebted poor countries (HIPC)","HPC","GDP growth (annual %)",1994,0.090576754
"Haiti","HTI","GDP growth (annual %)",1994,-11.9506293
"Hungary","HUN","GDP growth (annual %)",1994,2.947154557
"IBRD only","IBD","GDP growth (annual %)",1994,2.558028643
"IDA & IBRD total","IBT","GDP growth (annual %)",1994,2.418972417
"IDA total","IDA","GDP growth (annual %)",1994,0.544910824
"IDA blend","IDB","GDP growth (annual %)",1994,0.672993751
"Indonesia","IDN","GDP growth (annual %)",1994,7.539971096
"IDA only","IDX","GDP growth (annual %)",1994,0.394332601
"Isle of Man","IMN","GDP growth (annual %)",1994,4.003670714
"India","IND","GDP growth (annual %)",1994,6.658924067
"Ireland","IRL","GDP growth (annual %)",1994,5.755826918
"Iran, Islamic Rep.","IRN","GDP growth (annual %)",1994,-1.51158775
"Iraq","IRQ","GDP growth (annual %)",1994,3.854531293
"Iceland","ISL","GDP growth (annual %)",1994,3.608857932
"Israel","ISR","GDP growth (annual %)",1994,7.427845269
"Italy","ITA","GDP growth (annual %)",1994,2.151023645
"Jamaica","JAM","GDP growth (annual %)",1994,1.383389803
"Jordan","JOR","GDP growth (annual %)",1994,4.986439999
"Japan","JPN","GDP growth (annual %)",1994,0.993066363
"Kazakhstan","KAZ","GDP growth (annual %)",1994,-12.6
"Kenya","KEN","GDP growth (annual %)",1994,2.632784519
"Kyrgyz Republic","KGZ","GDP growth (annual %)",1994,-20.08515857
"Cambodia","KHM","GDP growth (annual %)",1994,-34.80863877
"Kiribati","KIR","GDP growth (annual %)",1994,1.724137931
"St. Kitts and Nevis","KNA","GDP growth (annual %)",1994,5.3011506
"Korea, Rep.","KOR","GDP growth (annual %)",1994,9.206141515
"Kuwait","KWT","GDP growth (annual %)",1994,8.436165768
"Latin America & Caribbean (excluding high income)","LAC","GDP growth (annual %)",1994,4.566878977
"Lao PDR","LAO","GDP growth (annual %)",1994,8.15901853
"Lebanon","LBN","GDP growth (annual %)",1994,8.105241978
"St. Lucia","LCA","GDP growth (annual %)",1994,1.598560532
"Latin America & Caribbean","LCN","GDP growth (annual %)",1994,4.581901105
"Least developed countries: UN classification","LDC","GDP growth (annual %)",1994,0.777531164
"Low income","LIC","GDP growth (annual %)",1994,0.255064526
"Liechtenstein","LIE","GDP growth (annual %)",1994,6.866145963
"Sri Lanka","LKA","GDP growth (annual %)",1994,5.599918727
"Lower middle income","LMC","GDP growth (annual %)",1994,2.784683924
"Low & middle income","LMY","GDP growth (annual %)",1994,2.368195693
"Lesotho","LSO","GDP growth (annual %)",1994,5.979873128
"Late-demographic dividend","LTE","GDP growth (annual %)",1994,3.267906527
"Luxembourg","LUX","GDP growth (annual %)",1994,3.820921143
"Macao SAR, China","MAC","GDP growth (annual %)",1994,4.252290638
"Morocco","MAR","GDP growth (annual %)",1994,10.5880004
"Monaco","MCO","GDP growth (annual %)",1994,2.215623411
"Madagascar","MDG","GDP growth (annual %)",1994,-0.071608256
"Middle East & North Africa","MEA","GDP growth (annual %)",1994,2.683448811
"Mexico","MEX","GDP growth (annual %)",1994,4.941080676
"Marshall Islands","MHL","GDP growth (annual %)",1994,5.877715899
"Middle income","MIC","GDP growth (annual %)",1994,2.397957052
"North Macedonia","MKD","GDP growth (annual %)",1994,-1.758166181
"Mali","MLI","GDP growth (annual %)",1994,3.779934051
"Malta","MLT","GDP growth (annual %)",1994,5.651104737
"Myanmar","MMR","GDP growth (annual %)",1994,7.477958358
"Middle East & North Africa (excluding high income)","MNA","GDP growth (annual %)",1994,1.442914505
"Mongolia","MNG","GDP growth (annual %)",1994,2.134382694
"Mozambique","MOZ","GDP growth (annual %)",1994,6.53633682
"Mauritania","MRT","GDP growth (annual %)",1994,-3.060732181
"Mauritius","MUS","GDP growth (annual %)",1994,4.136142898
"Malawi","MWI","GDP growth (annual %)",1994,-10.24018173
"Malaysia","MYS","GDP growth (annual %)",1994,9.212041799
"North America","NAC","GDP growth (annual %)",1994,4.069543958
"Namibia","NAM","GDP growth (annual %)",1994,1.72987979
"New Caledonia","NCL","GDP growth (annual %)",1994,2.590186894
"Niger","NER","GDP growth (annual %)",1994,4.004561704
"Nigeria","NGA","GDP growth (annual %)",1994,-1.814924483
"Nicaragua","NIC","GDP growth (annual %)",1994,3.337726081
"Netherlands","NLD","GDP growth (annual %)",1994,2.961092431
"Norway","NOR","GDP growth (annual %)",1994,5.055427388
"Nepal","NPL","GDP growth (annual %)",1994,8.216002709
"New Zealand","NZL","GDP growth (annual %)",1994,5.118399514
"OECD members","OED","GDP growth (annual %)",1994,3.038274873
"Oman","OMN","GDP growth (annual %)",1994,3.875774308
"Pakistan","PAK","GDP growth (annual %)",1994,3.737415552
"Panama","PAN","GDP growth (annual %)",1994,2.850146814
"Peru","PER","GDP growth (annual %)",1994,12.30836618
"Philippines","PHL","GDP growth (annual %)",1994,4.387623341
"Papua New Guinea","PNG","GDP growth (annual %)",1994,5.94210906
"Poland","POL","GDP growth (annual %)",1994,5.292802061
"Pre-demographic dividend","PRE","GDP growth (annual %)",1994,0.138095065
"Puerto Rico","PRI","GDP growth (annual %)",1994,4.185958613
"Portugal","PRT","GDP growth (annual %)",1994,0.964838228
"Paraguay","PRY","GDP growth (annual %)",1994,5.31791766
"Pacific island small states","PSS","GDP growth (annual %)",1994,4.833824371
"Post-demographic dividend","PST","GDP growth (annual %)",1994,2.955208686
"French Polynesia","PYF","GDP growth (annual %)",1994,0.800002278
"Romania","ROU","GDP growth (annual %)",1994,3.93194273
"Russian Federation","RUS","GDP growth (annual %)",1994,-12.56975598
"Rwanda","RWA","GDP growth (annual %)",1994,-50.2480671
"South Asia","SAS","GDP growth (annual %)",1994,6.095166091
"Saudi Arabia","SAU","GDP growth (annual %)",1994,0.558720185
"Sudan","SDN","GDP growth (annual %)",1994,1.006228243
"Senegal","SEN","GDP growth (annual %)",1994,-0.017328659
"Singapore","SGP","GDP growth (annual %)",1994,11.09760756
"Solomon Islands","SLB","GDP growth (annual %)",1994,9.193819876
"Sierra Leone","SLE","GDP growth (annual %)",1994,-1.947384335
"El Salvador","SLV","GDP growth (annual %)",1994,4.689784362
"Sub-Saharan Africa (excluding high income)","SSA","GDP growth (annual %)",1994,1.208089474
"Sub-Saharan Africa","SSF","GDP growth (annual %)",1994,1.206187045
"Suriname","SUR","GDP growth (annual %)",1994,3.399999534
